ID,title,image_link,platform1,platform2,platform3,platform4,platform5,platform6,score
5405,NiGHTS into Dreams...,https://upload.wikimedia.org/wikipedia/en/thumb/3/33/NightsIntoDreamsBox.jpg/220px-NightsIntoDreamsBox.jpg,Xbox360,na,na,na,na,na,0.011372568
5406,Nike+ Kinect Training,https://upload.wikimedia.org/wikipedia/en/1/1e/Nike%2B_Kinect_Training_Cover_Art.jpg,Xbox360,na,na,na,na,na,0
5407,NIN2-JUMP,unreleased,Xbox360,na,na,na,na,na,0
5408,Ninety-Nine Nights II,https://upload.wikimedia.org/wikipedia/en/thumb/b/b2/N3IIcoverNTSC.jpg/220px-N3IIcoverNTSC.jpg,Xbox360,na,na,na,na,na,0
5409,Ninja Blade,https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Ninja_Blade.jpg/220px-Ninja_Blade.jpg,Xbox360,na,na,na,na,na,0.030401242
5410,Ninja Gaiden II,https://upload.wikimedia.org/wikipedia/en/4/4f/Ninja_Gaiden_II.jpg,Xbox360,na,na,na,na,na,0.001455533
5411,NinjaBee Bundle,https://upload.wikimedia.org/wikipedia/en/9/9e/A_Kingdom_for_Keflings_%28game_cover_art%29.jpg,Xbox360,na,na,na,na,na,0
5412,No Fate! Only the Power of Will,https://upload.wikimedia.org/wikipedia/en/thumb/d/d8/No-Fate%21-Only-the-Power-of-.jpg/220px-No-Fate%21-Only-the-Power-of-.jpg,Xbox360,na,na,na,na,na,0.018300907
5413,Novadrome,https://upload.wikimedia.org/wikipedia/en/4/40/Novadromecover.jpg,Xbox360,na,na,na,na,na,0
5414,Omega Five,https://upload.wikimedia.org/wikipedia/en/8/88/Omegafivecover.jpg,Xbox360,na,na,na,na,na,0.07383436
5415,Omerta – City of Gangsters,https://upload.wikimedia.org/wikipedia/en/thumb/6/63/Omerta_cover.jpg/220px-Omerta_cover.jpg,Xbox360,na,na,na,na,na,0.001047984
5416,Onechanbara: Bikini Samurai Squad,https://upload.wikimedia.org/wikipedia/en/thumb/6/66/Onechanbara_Bikini_Samurai_Squad.jpg/250px-Onechanbara_Bikini_Samurai_Squad.jpg,Xbox360,na,na,na,na,na,0.000252292
5417,Open Season,https://upload.wikimedia.org/wikipedia/en/thumb/9/9e/Open_Season_Wii.jpg/220px-Open_Season_Wii.jpg,Xbox360,na,na,na,na,na,0.028314977
5418,Operation Darkness,https://upload.wikimedia.org/wikipedia/en/thumb/0/0a/Operationdarknessna.jpg/220px-Operationdarknessna.jpg,Xbox360,na,na,na,na,na,0.13358886
5419,Orcs Must Die!,https://upload.wikimedia.org/wikipedia/en/thumb/8/89/Orcs_Must_Die_cover.png/220px-Orcs_Must_Die_cover.png,Xbox360,na,na,na,na,na,0.00766581
5420,Otomedius Excellent,https://upload.wikimedia.org/wikipedia/en/thumb/6/6c/Otomedius_ExcellentNA.jpg/220px-Otomedius_ExcellentNA.jpg,Xbox360,na,na,na,na,na,0
5421,Otomedius G,https://upload.wikimedia.org/wikipedia/en/thumb/5/55/Otomedius_Arcade_Flyer.jpg/250px-Otomedius_Arcade_Flyer.jpg,Xbox360,na,na,na,na,na,0
5422,Outpost Kaloki X,https://upload.wikimedia.org/wikipedia/en/7/70/OutpostkalokiXcover.jpg,Xbox360,na,na,na,na,na,0.000582213
5423,Over G Fighters,https://upload.wikimedia.org/wikipedia/en/thumb/e/e3/OverGFighters.jpg/220px-OverGFighters.jpg,Xbox360,na,na,na,na,na,0.015312212
5424,Overlord,https://upload.wikimedia.org/wikipedia/en/thumb/7/7c/Overlord_pc_uk.jpg/220px-Overlord_pc_uk.jpg,Xbox360,na,na,na,na,na,0.049565766
5425,Pac-Man,https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Pac_flyer.png/220px-Pac_flyer.png,Xbox360,na,na,na,na,na,0.037067585
5426,Pac-Man Championship Edition,https://upload.wikimedia.org/wikipedia/en/7/74/Pacmancelogo.png,Xbox360,na,na,na,na,na,0.001698122
5427,Pac-Man Museum,https://upload.wikimedia.org/wikipedia/en/9/97/Pac-Man_Museum_XBLA_boxart.jpg,Xbox360,na,na,na,na,na,0.000912134
5428,Painkiller: Hell & Damnation,https://upload.wikimedia.org/wikipedia/en/thumb/c/c7/Painkiller_-_Hell_%26_Damnation_Coverart.png/250px-Painkiller_-_Hell_%26_Damnation_Coverart.png,Xbox360,na,na,na,na,na,0.000999466
5429,Panzer General: Allied Assault,https://upload.wikimedia.org/wikipedia/en/thumb/b/be/Panzer_General_Allied_Assault_Cover.jpg/250px-Panzer_General_Allied_Assault_Cover.jpg,Xbox360,na,na,na,na,na,0
5430,Paperboy,https://upload.wikimedia.org/wikipedia/en/thumb/7/7e/Paperboy_arcadeflyer.png/220px-Paperboy_arcadeflyer.png,Xbox360,na,na,na,na,na,0.007238853
5431,PDC World Championship Darts 2008,https://upload.wikimedia.org/wikipedia/en/thumb/3/3b/PDC_World_Championship_Darts_2008_Coverart.png/220px-PDC_World_Championship_Darts_2008_Coverart.png,Xbox360,na,na,na,na,na,0
5432,Penguins of Madagascar: Dr. Blowhole Returns - Again,unreleased,Xbox360,na,na,na,na,na,0
5433,Perfect Dark,https://upload.wikimedia.org/wikipedia/en/thumb/e/e8/Perfect_Dark_XBLA_cover.jpg/220px-Perfect_Dark_XBLA_cover.jpg,Xbox360,na,na,na,na,na,0.014322449
5434,Perfect Dark Zero,https://upload.wikimedia.org/wikipedia/en/thumb/b/b7/Perfect_Dark_Zero_Coverart.png/220px-Perfect_Dark_Zero_Coverart.png,Xbox360,na,na,na,na,na,0.082324972
5435,Persona 4 Arena,https://upload.wikimedia.org/wikipedia/en/thumb/9/91/Persona4Arena.png/220px-Persona4Arena.png,Xbox360,na,na,na,na,na,0.010334288
5436,Persona 4 Ultimax,unreleased,Xbox360,na,na,na,na,na,0.001222648
5437,Persona 4: The Ultimate in Mayonaka Arena,https://upload.wikimedia.org/wikipedia/en/thumb/9/91/Persona4Arena.png/220px-Persona4Arena.png,Xbox360,na,na,na,na,na,0
5438,Peter Jackson's King Kong,https://upload.wikimedia.org/wikipedia/en/thumb/2/21/King-kong-cover-pc.jpg/220px-King-kong-cover-pc.jpg,Xbox360,na,na,na,na,na,0.001106205
5439,Phantasy Star II,https://upload.wikimedia.org/wikipedia/en/thumb/d/d4/Phantasy_Star_II.jpg/220px-Phantasy_Star_II.jpg,Xbox360,na,na,na,na,na,0.00161079
5440,Phantasy Star Universe,https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/Phantasy_Star_Universe_box_US.jpg/220px-Phantasy_Star_Universe_box_US.jpg,Xbox360,na,na,na,na,na,4.85E-05
5441,Phantom Breaker,https://upload.wikimedia.org/wikipedia/en/thumb/b/bb/Phantom_breaker_xbox_cover.jpg/220px-Phantom_breaker_xbox_cover.jpg,Xbox360,na,na,na,na,na,0.011227015
5442,Phantom Breaker: Battle Grounds,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Phantom_Breaker_Battle_Grounds.jpg/220px-Phantom_Breaker_Battle_Grounds.jpg,Xbox360,na,na,na,na,na,0.00013585
5443,Pimp My Ride,https://upload.wikimedia.org/wikipedia/en/thumb/5/5f/Pimp_My_Ride_cover.jpg/220px-Pimp_My_Ride_cover.jpg,Xbox360,na,na,na,na,na,0.023841638
5444,Pinball FX,https://upload.wikimedia.org/wikipedia/en/thumb/f/ff/Cboxpinballfx.png/220px-Cboxpinballfx.png,Xbox360,na,na,na,na,na,0.000553103
5445,Pinball FX 2,https://upload.wikimedia.org/wikipedia/en/3/35/PinballFX2_cover.png,Xbox360,na,na,na,na,na,0.000562806
5446,Pirates vs. Ninjas Dodgeball,https://upload.wikimedia.org/wikipedia/en/d/d9/Piratesvsninjascover.jpg,Xbox360,na,na,na,na,na,9.70E-05
5447,PocketBike Racer,https://upload.wikimedia.org/wikipedia/en/thumb/9/95/Pocketbike_Racer_Coverart.png/220px-Pocketbike_Racer_Coverart.png,Xbox360,na,na,na,na,na,0.000194071
5448,Poker Smash,https://upload.wikimedia.org/wikipedia/en/0/00/Pokersmashlogo.jpg,Xbox360,na,na,na,na,na,0.001979525
5449,PopCap Arcade Volume 1,https://upload.wikimedia.org/wikipedia/en/thumb/e/e4/Popcap_arcade1.jpg/220px-Popcap_arcade1.jpg,Xbox360,na,na,na,na,na,1.94E-05
5450,PopCap Arcade Volume 2,https://upload.wikimedia.org/wikipedia/en/thumb/e/e4/Popcap_arcade1.jpg/220px-Popcap_arcade1.jpg,Xbox360,na,na,na,na,na,1.94E-05
5451,Portal: Still Alive,https://upload.wikimedia.org/wikipedia/en/thumb/9/9f/Portal_standalonebox.jpg/220px-Portal_standalonebox.jpg,Xbox360,na,na,na,na,na,0.037756538
5452,Prison Architect: Xbox 360 Edition,https://upload.wikimedia.org/wikipedia/en/thumb/7/7b/Prison_Architect_Logo.jpg/220px-Prison_Architect_Logo.jpg,Xbox360,na,na,na,na,na,0
5453,Pro Evolution Soccer 2008,https://upload.wikimedia.org/wikipedia/en/thumb/5/55/Pro_Evolution_Soccer_2008.png/220px-Pro_Evolution_Soccer_2008.png,Xbox360,na,na,na,na,na,0.001513755
5454,Pro Evolution Soccer 2009,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/PES_2009.jpg/220px-PES_2009.jpg,Xbox360,na,na,na,na,na,0
5455,Pro Evolution Soccer 2010,https://upload.wikimedia.org/wikipedia/en/4/42/PES_2010_UK_Cover.jpg,Xbox360,na,na,na,na,na,0
5456,Pro Evolution Soccer 2011,https://upload.wikimedia.org/wikipedia/en/thumb/2/21/PES2011boxart.jpg/220px-PES2011boxart.jpg,Xbox360,na,na,na,na,na,0.001203241
5457,Pro Evolution Soccer 2012,https://upload.wikimedia.org/wikipedia/en/thumb/a/a5/Pes2012cover.jpg/220px-Pes2012cover.jpg,Xbox360,na,na,na,na,na,0.000126146
5458,Pro Evolution Soccer 2013,https://upload.wikimedia.org/wikipedia/en/thumb/4/46/Pro_Evolution_Soccer_2013_cover.jpg/220px-Pro_Evolution_Soccer_2013_cover.jpg,Xbox360,na,na,na,na,na,0.000281403
5459,Pro Evolution Soccer 2014,https://upload.wikimedia.org/wikipedia/en/thumb/2/2b/Pes2014eucover.png/250px-Pes2014eucover.png,Xbox360,na,na,na,na,na,0.000281403
5460,Pro Evolution Soccer 6,https://upload.wikimedia.org/wikipedia/en/thumb/0/0f/PES6.jpg/220px-PES6.jpg,Xbox360,na,na,na,na,na,0.00578332
5461,Project Gotham Racing 3,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/ProjectGothamRacing3_CoverArt.jpg/220px-ProjectGothamRacing3_CoverArt.jpg,Xbox360,na,na,na,na,na,0.001212945
5462,Project Gotham Racing 4,https://upload.wikimedia.org/wikipedia/en/thumb/8/88/PGR4boxart.jpg/220px-PGR4boxart.jpg,Xbox360,na,na,na,na,na,0.001203241
5463,Project Sylpheed,https://upload.wikimedia.org/wikipedia/en/c/c9/Project_Sylpheed.jpg,Xbox360,na,na,na,na,na,0
5464,Puzzle Arcade,unreleased,Xbox360,na,na,na,na,na,0.013264762
5465,Puzzle Bobble a.k.a. Bust-A-Move Live!,https://upload.wikimedia.org/wikipedia/en/thumb/f/f6/Puzzbob.jpg/250px-Puzzbob.jpg,Xbox360,na,na,na,na,na,0
5466,Puzzle Quest: Challenge of the Warlords,https://upload.wikimedia.org/wikipedia/en/thumb/d/d6/Puzzle_quest_PSP.jpg/220px-Puzzle_quest_PSP.jpg,Xbox360,na,na,na,na,na,8.73E-05
5467,Puzzle Quest 2,https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Puzzle_Quest_2_cover.jpg/220px-Puzzle_Quest_2_cover.jpg,Xbox360,na,na,na,na,na,0.016204939
5468,Qix++,https://upload.wikimedia.org/wikipedia/en/b/ba/Qix%2B%2B_Coverart.png,Xbox360,na,na,na,na,na,0.002600553
5469,Quake 4,https://upload.wikimedia.org/wikipedia/en/thumb/6/6c/Quake4box.jpg/220px-Quake4box.jpg,Xbox360,na,na,na,na,na,0.016573674
5470,Quake Arena Arcade,https://upload.wikimedia.org/wikipedia/en/thumb/a/a1/Quake3Title.jpg/220px-Quake3Title.jpg,Xbox360,na,na,na,na,na,0.000999466
5471,Quarrel,https://upload.wikimedia.org/wikipedia/en/3/3d/Quarrel-by-denki-logo.png,Xbox360,na,na,na,na,na,0.361253699
5472,Race Driver: Grid,https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/Race_Driver_-_GRID_%28box_art%29.png/220px-Race_Driver_-_GRID_%28box_art%29.png,Xbox360,na,na,na,na,na,0.014584445
5473,GRID,https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/Race_Driver_-_GRID_%28box_art%29.png/220px-Race_Driver_-_GRID_%28box_art%29.png,Xbox360,na,na,na,na,na,0.011110572
5474,Race Pro,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/RACE_Pro.jpg/220px-RACE_Pro.jpg,Xbox360,na,na,na,na,na,0.070059677
5475,Radiant Silvergun,https://upload.wikimedia.org/wikipedia/en/thumb/f/ff/Radiant_Silvergun_flyer.jpg/220px-Radiant_Silvergun_flyer.jpg,Xbox360,na,na,na,na,na,0.000747174
5476,Radirgy Noa Massive,https://upload.wikimedia.org/wikipedia/en/thumb/8/8b/Radirgy_Noa_Massive_cover.jpg/220px-Radirgy_Noa_Massive_cover.jpg,Xbox360,na,na,na,na,na,0
5477,Raiden Fighters Aces,https://upload.wikimedia.org/wikipedia/en/thumb/3/3c/Raiden_Fighters_Aces_Coverart.png/220px-Raiden_Fighters_Aces_Coverart.png,Xbox360,na,na,na,na,na,0.000106739
5478,Raiden IV,https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Raiden4x360_art.jpg/220px-Raiden4x360_art.jpg,Xbox360,na,na,na,na,na,0.00043666
5479,Rambo: The Video Game,https://upload.wikimedia.org/wikipedia/en/thumb/5/5e/Rambo_The_Video_Game_cover_art.jpg/220px-Rambo_The_Video_Game_cover_art.jpg,Xbox360,na,na,na,na,na,0.003037213
5480,Rapala for Kinect,unreleased,Xbox360,na,na,na,na,na,0.004745039
5481,Rapala Tournament Fishing,https://upload.wikimedia.org/wikipedia/en/thumb/c/c4/Rapala_Tournament_Fishing_X360_Cover.jpg/256px-Rapala_Tournament_Fishing_X360_Cover.jpg,Xbox360,na,na,na,na,na,2.91E-05
5482,Raskulls,https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Raskulls_cover.png/220px-Raskulls_cover.png,Xbox360,na,na,na,na,na,9.70E-06
5483,Raven Squad: Operation Hidden Dagger,https://upload.wikimedia.org/wikipedia/en/thumb/3/31/Ravent_Squad_Operation_Hidden_Dagger.jpg/220px-Ravent_Squad_Operation_Hidden_Dagger.jpg,Xbox360,na,na,na,na,na,0
5484,The Raven: Legacy of a Master Thief - Chapter I: The Eye of the Sphinx,unreleased,Xbox360,na,na,na,na,na,0
5485,Raven's Cry,https://upload.wikimedia.org/wikipedia/en/thumb/c/c6/Raven%27s_Cry_Coverart.png/220px-Raven%27s_Cry_Coverart.png,Xbox360,na,na,na,na,na,0.045208869
5486,Raving Rabbids: Alive & Kicking,https://upload.wikimedia.org/wikipedia/en/thumb/6/6e/Raving_Rabbids_Alive_%26_Kicking.jpg/220px-Raving_Rabbids_Alive_%26_Kicking.jpg,Xbox360,na,na,na,na,na,0
5487,Rayman 3 HD,https://upload.wikimedia.org/wikipedia/en/thumb/3/34/Rayman_3_Box_Art.png/220px-Rayman_3_Box_Art.png,Xbox360,na,na,na,na,na,0.002949881
5488,Rayman Raving Rabbids,https://upload.wikimedia.org/wikipedia/en/thumb/a/ac/Rrr-wii-cover.jpg/220px-Rrr-wii-cover.jpg,Xbox360,na,na,na,na,na,0.001698122
5489,Realms of Ancient War - a.k.a. R.A.W.,unreleased,Xbox360,na,na,na,na,na,0
5490,Record of Agarest War: Re-appearance,https://upload.wikimedia.org/wikipedia/en/thumb/b/b6/Agarest.jpg/220px-Agarest.jpg,Xbox360,na,na,na,na,na,0
5491,Red Bull Crashed Ice Kinect,unreleased,Xbox360,na,na,na,na,na,0
5492,Red Bull X-Fighters,unreleased,Xbox360,na,na,na,na,na,0
5493,Red Dead Redemption: Undead Nightmare,https://upload.wikimedia.org/wikipedia/en/thumb/5/59/Red_Dead_Redemption_-_Undead_Nightmare_cover.JPG/220px-Red_Dead_Redemption_-_Undead_Nightmare_cover.JPG,Xbox360,na,na,na,na,na,0.002367668
5494,Red Johnson's Chronicles - One Against All,unreleased,Xbox360,na,na,na,na,na,0
5495,Rekoil: Liberator,https://upload.wikimedia.org/wikipedia/en/thumb/5/55/Logo_for_Rekoil_the_game.png/256px-Logo_for_Rekoil_the_game.png,Xbox360,na,na,na,na,na,0
5496,Resident Evil Code: Veronica X,https://upload.wikimedia.org/wikipedia/en/thumb/4/44/RECV_boxart.jpg/220px-RECV_boxart.jpg,Xbox360,na,na,na,na,na,0.002212411
5497,Resident Evil: Revelations 2 - Episode 1,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/ResidentEvilRevelations2.jpg/220px-ResidentEvilRevelations2.jpg,Xbox360,na,na,na,na,na,0.000213478
5498,BioHazard: Revival Selection,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/The_Resident_Evil_logo.svg/250px-The_Resident_Evil_logo.svg.png,Xbox360,na,na,na,na,na,0
5499,Rez HD,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/RezBoxArt.jpg/220px-RezBoxArt.jpg,Xbox360,na,na,na,na,na,0.000834506
5500,Rhythm Party,unreleased,Xbox360,na,na,na,na,na,0.067866673
5501,Ridge Racer 6,https://upload.wikimedia.org/wikipedia/en/thumb/5/57/Ridge_Racer_6.jpg/220px-Ridge_Racer_6.jpg,Xbox360,na,na,na,na,na,0.005201106
5502,Rise of Nightmares,https://upload.wikimedia.org/wikipedia/en/1/1c/RiseOfNightmares.jpg,Xbox360,na,na,na,na,na,0.021270196
5503,Rise of the Guardians,https://upload.wikimedia.org/wikipedia/en/thumb/9/90/Rise_of_the_Guardians_%28video_game%29_cover.jpg/250px-Rise_of_the_Guardians_%28video_game%29_cover.jpg,Xbox360,na,na,na,na,na,0.064761535
5504,Risen,https://upload.wikimedia.org/wikipedia/en/thumb/e/e0/Risen_%28video_game%29_boxart.jpg/220px-Risen_%28video_game%29_boxart.jpg,Xbox360,na,na,na,na,na,0.031798554
5505,Robert Ludlum's The Bourne Conspiracy,https://upload.wikimedia.org/wikipedia/en/thumb/a/a0/The_Bourne_Conspiracy.png/220px-The_Bourne_Conspiracy.png,Xbox360,na,na,na,na,na,0
5506,RoboBlitz,https://upload.wikimedia.org/wikipedia/en/1/16/Roboblitzcover.jpg,Xbox360,na,na,na,na,na,0.000155257
5507,Robotron: 2084,https://upload.wikimedia.org/wikipedia/en/e/ee/Robotron_flyer.png,Xbox360,na,na,na,na,na,0.001232352
5508,Rocket Riot,https://upload.wikimedia.org/wikipedia/en/2/25/Rocket_Riot_Coverart.png,Xbox360,na,na,na,na,na,0.006530493
5509,RocketBowl,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/RocketBowl_Coverart.png/220px-RocketBowl_Coverart.png,Xbox360,na,na,na,na,na,0.012721362
5510,Rocksmith 2014 Edition,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Rocksmith_2014_cover.jpg/220px-Rocksmith_2014_cover.jpg,Xbox360,na,na,na,na,na,0.005288438
5511,Rockstar Games Presents Table Tennis,https://upload.wikimedia.org/wikipedia/en/thumb/3/33/Rockstar_Table_Tennis_Game_Cover.jpg/220px-Rockstar_Table_Tennis_Game_Cover.jpg,Xbox360,na,na,na,na,na,0
5512,Rocky and Bullwinkle,https://upload.wikimedia.org/wikipedia/en/e/e6/Rockybullwinklecover.jpg,Xbox360,na,na,na,na,na,0.00130998
5513,Roogoo,https://upload.wikimedia.org/wikipedia/en/thumb/e/ef/Roogoo_Coverart.png/220px-Roogoo_Coverart.png,Xbox360,na,na,na,na,na,9.70E-06
5514,Root Beer Tapper,https://upload.wikimedia.org/wikipedia/en/thumb/d/d8/TapperTitleScreen.png/220px-TapperTitleScreen.png,Xbox360,na,na,na,na,na,9.70E-06
5515,Rugby Challenge 2,https://upload.wikimedia.org/wikipedia/en/thumb/b/b7/Rugby_Challenge_2_-_Lions_Edition.png/200px-Rugby_Challenge_2_-_Lions_Edition.png,Xbox360,na,na,na,na,na,0.007568774
5516,Rugby World Cup 2011,https://upload.wikimedia.org/wikipedia/en/thumb/1/19/Rugby_world_cup_2011.jpg/250px-Rugby_world_cup_2011.jpg,Xbox360,na,na,na,na,na,0.001106205
5517,Rugby World Cup 2015,https://upload.wikimedia.org/wikipedia/en/thumb/7/70/Rugby_World_Cup_2015_video_game_box_art.png/220px-Rugby_World_Cup_2015_video_game_box_art.png,Xbox360,na,na,na,na,na,0.004444229
5518,Rumble Roses XX,https://upload.wikimedia.org/wikipedia/en/thumb/1/1a/Rumble_Roses_XX.jpg/220px-Rumble_Roses_XX.jpg,Xbox360,na,na,na,na,na,0
5519,Rush'n Attack,https://upload.wikimedia.org/wikipedia/en/e/e4/Rush%27n_Attack_artwork.PNG,Xbox360,na,na,na,na,na,0.169598758
5520,Saints Row,https://upload.wikimedia.org/wikipedia/en/thumb/b/b7/Saints_Row_Current_Logo.png/250px-Saints_Row_Current_Logo.png,Xbox360,na,na,na,na,na,0.009198971
5521,Sam & Max Save the World,https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/Sam_%26_Max_Save_the_World_artwork.jpg/220px-Sam_%26_Max_Save_the_World_artwork.jpg,Xbox360,na,na,na,na,na,0.004026976
5522,Samurai Shodown II,https://upload.wikimedia.org/wikipedia/en/thumb/7/79/Samurai_Shodown_II_cover.jpg/220px-Samurai_Shodown_II_cover.jpg,Xbox360,na,na,na,na,na,0.001824269
5523,Samurai Shodown: Sen,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/Samurai_Shodown_Sen.jpg/220px-Samurai_Shodown_Sen.jpg,Xbox360,na,na,na,na,na,0
5524,Samurai Warriors 2,https://upload.wikimedia.org/wikipedia/en/thumb/9/9d/Samurai_Warriors_2_NA_cover.jpg/220px-Samurai_Warriors_2_NA_cover.jpg,Xbox360,na,na,na,na,na,0.036184562
5525,Samurai Warriors 2 Empires,https://upload.wikimedia.org/wikipedia/en/thumb/9/9d/Samurai_Warriors_2_NA_cover.jpg/220px-Samurai_Warriors_2_NA_cover.jpg,Xbox360,na,na,na,na,na,0.004618893
5526,Saw II: Flesh & Blood,https://upload.wikimedia.org/wikipedia/en/thumb/a/a9/Saw_II_Flesh_%26_Blood.JPG/220px-Saw_II_Flesh_%26_Blood.JPG,Xbox360,na,na,na,na,na,0.009616224
5527,SBK: Superbike World Championship,unreleased,Xbox360,na,na,na,na,na,0.000359032
5528,Scene It? Box Office Smash,https://upload.wikimedia.org/wikipedia/en/thumb/0/0b/Sceneitbos_boxart.jpg/220px-Sceneitbos_boxart.jpg,Xbox360,na,na,na,na,na,0.000941245
5529,Schizoid,https://upload.wikimedia.org/wikipedia/en/e/ea/Schizoidcover.jpg,Xbox360,na,na,na,na,na,0.014225414
5530,Scramble,https://upload.wikimedia.org/wikipedia/en/1/15/Scramble_arcade_flyer.jpg,Xbox360,na,na,na,na,na,0.036456261
5531,Scrap Metal,https://upload.wikimedia.org/wikipedia/en/7/73/Scrap_Metal.jpg,Xbox360,na,na,na,na,na,0.006569308
5532,Screamride,https://upload.wikimedia.org/wikipedia/en/thumb/8/8c/Screamride_cover_art.jpg/220px-Screamride_cover_art.jpg,Xbox360\,XboxOne,na,na,na,na,0
5533,Screwjumper!,https://upload.wikimedia.org/wikipedia/en/5/52/Screwjumpercover.png,Xbox360,na,na,na,na,na,0
5534,Sea Life Safari,https://upload.wikimedia.org/wikipedia/en/6/62/Sealifesafaricover.jpg,Xbox360,na,na,na,na,na,0.002823735
5535,The Secret of Monkey Island: Special Edition,https://upload.wikimedia.org/wikipedia/en/thumb/a/a8/The_Secret_of_Monkey_Island_artwork.jpg/220px-The_Secret_of_Monkey_Island_artwork.jpg,Xbox360,na,na,na,na,na,0.00057251
5536,Secret Service,https://upload.wikimedia.org/wikipedia/en/c/c3/Secret_Service_Ultimate_Sacrifice.jpg,Xbox360,na,na,na,na,na,0.057018097
5537,Section 8,https://upload.wikimedia.org/wikipedia/en/thumb/2/26/Section8_cover.PNG/220px-Section8_cover.PNG,Xbox360,na,na,na,na,na,0.001979525
5538,Section 8: Prejudice,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Section_8_Prejudice_cover.png/220px-Section_8_Prejudice_cover.png,Xbox360,na,na,na,na,na,9.70E-06
5539,Self-Defense Training Camp,https://upload.wikimedia.org/wikipedia/en/thumb/8/8c/Self-Defense_Training_Camp.jpg/200px-Self-Defense_Training_Camp.jpg,Xbox360,na,na,na,na,na,0.020649168
5540,Sensible World of Soccer,https://upload.wikimedia.org/wikipedia/en/thumb/a/aa/Sensible_World_of_Soccer_cover_art.png/220px-Sensible_World_of_Soccer_cover_art.png,Xbox360,na,na,na,na,na,0.000281403
5541,Serious Sam HD: The First Encounter,https://upload.wikimedia.org/wikipedia/en/thumb/e/ea/Serioussamlogo.png/250px-Serioussamlogo.png,Xbox360,na,na,na,na,na,0.000989763
5542,Serious Sam HD: The Second Encounter,https://upload.wikimedia.org/wikipedia/en/thumb/e/ea/Serioussamlogo.png/250px-Serioussamlogo.png,Xbox360,na,na,na,na,na,0.000989763
5543,Serious Sam Double D: XXL,https://upload.wikimedia.org/wikipedia/en/thumb/6/60/Serious_Sam_Double_D_Logo.png/220px-Serious_Sam_Double_D_Logo.png,Xbox360,na,na,na,na,na,0
5544,Sesame Street: Once Upon a Monster,https://upload.wikimedia.org/wikipedia/en/thumb/e/e3/Once_Upon_a_Monster_cover.jpg/220px-Once_Upon_a_Monster_cover.jpg,Xbox360,na,na,na,na,na,9.70E-06
5545,Shadow Assault: Tenchu,https://upload.wikimedia.org/wikipedia/en/5/5b/Shadowassaulttenchucover.jpg,Xbox360,na,na,na,na,na,0.000126146
5546,Shadow Complex,https://upload.wikimedia.org/wikipedia/en/f/f8/Shadow_Complex_cover.jpg,Xbox360,na,na,na,na,na,0.06671195
5547,Shadowrun,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Shadowrun_box_art_2.jpg/220px-Shadowrun_box_art_2.jpg,Xbox360,na,na,na,na,na,0.01233322
5548,Sherlock Holmes vs. Jack the Ripper,https://upload.wikimedia.org/wikipedia/en/thumb/d/d4/Sherlock_Holmes_vs._Jack_the_Ripper_Cover.jpg/220px-Sherlock_Holmes_vs._Jack_the_Ripper_Cover.jpg,Xbox360,na,na,na,na,na,0
